Warsaw,Łódź,Kraków,Wrocław,Poznań,Gdańsk,Szczecin,Bydgoszcz,Lublin,Katowice,Białystok,Gdynia,Częstochowa,Sosnowiec,Radom,Kielce,Gliwice,Toruń,Zabrze,Bytom,Bielsko-Biala,Olsztyn,Rzeszów,Ruda Śląska,Rybnik,Tychy,Białołeka,Opole,Elbląg,Płock,Wałbrzych,Gorzów Wielkopolski,Włocławek,Zielona Góra,Tarnów,Dąbrowa Górnicza,Chorzów,Kalisz,Koszalin,Legnica,Słupsk,Jaworzno,Jastrzębie Zdrój,Grudziądz,Nowy Sącz,Konin,Piotrków Trybunalski,Inowrocław,Lubin,Jelenia Góra
176.48241021575086,292.3519313843113,407.8062650098331,475.5540511816369,426.97739004569047,326.3223019532301,573.0920763450091,343.9809054725119,213.3405052327544,428.2109864653401,0.0,340.750736101363,379.5521582549543,422.3047195771722,236.37132214751804,305.69740611676957,441.440579366585,305.28090233971864,433.96414272465466,425.0763497384398,465.5070914332775,190.8357875445268,353.1031844959564,436.14419177913715,464.40812102989344,441.35850075261794,173.04423766993563,451.5720814371601,272.20283394695,241.21298096537646,539.3822521923823,533.3838911135181,280.0311262378495,534.5267761812563,378.06156636332656,413.69152248505566,426.6661974722352,376.05730918879794,475.324650865229,522.9430285296734,429.0879324835569,421.7108179503399,474.78139631842583,295.577318440317,426.3034788670926,346.25199850921075,303.8828853897285,330.2245861653744,511.2096156143236,565.8329372128502
303.03034115699796,311.9824509071277,504.7430854334957,393.25585285301696,257.6575237671467,20.018769801869183,287.00128399467775,158.92925341566203,453.06675599212645,474.93306728650015,340.750736101363,0.0,415.83400379505093,472.17737517369966,388.21633163004714,429.5297951973117,469.4872519406586,167.42056042238536,466.6649938379225,464.5732822968309,523.3959633632332,151.91895577786016,550.762611199131,474.2547975466449,491.6777390751249,488.1163947456881,292.9800888196713,429.69541256364715,69.96274748087589,232.6087674746847,443.374661100098,294.408087581516,210.99960548344518,350.7543554109151,527.9832659531938,467.57062185114916,469.4290257813166,308.05834603828424,157.0919805703904,400.79109848439134,97.27059457036076,482.2908036887956,507.44309790882113,115.97149998374489,564.2151933066716,255.92674900280832,354.960847321379,192.07180618207713,380.17059193194683,444.4428037403891
206.05554796821116,111.01620002858695,99.96047367774825,150.3016868992504,234.5682556598521,396.6861180804622,427.7629043537089,269.8176693762272,245.98143352805852,60.216428590873484,379.5521582549543,415.83400379505093,0.0,56.68742847987442,156.50811362492345,105.90037637544346,63.84887326052778,249.17572315198024,57.622407096275104,51.661329986491495,108.44372364981783,344.5711293966993,220.2977111358653,62.75212511967496,88.01618904463294,74.15428572815877,212.27672221223796,85.49000575885319,373.63848374410253,198.72827149428417,199.65039878394307,344.01515028552996,205.93724403723874,281.2360025669928,158.11914951082238,51.74476235190896,55.574961389820274,129.10329684875188,427.3339488523279,212.2961891027785,431.5907383476088,66.59682714728652,101.30683291007824,299.919148162625,172.01333787629682,169.77333284600252,78.87263384603052,230.37626370367204,214.8446435040284,238.6120309236657
253.55963659219213,167.0037993305427,64.38117944443059,171.59065701277117,279.9202660390855,453.1100893178211,468.5851183943735,324.3330057676068,266.00191618755764,6.276239470953588,422.3047195771722,472.17737517369966,56.68742847987442,0.0,189.651323133167,125.63449316613784,30.37665086716504,305.21928738744435,22.984225481494853,13.920216350678517,51.79563599033213,399.87165838503347,208.00899538056882,17.873201238376502,45.231366186346776,19.301563435079373,260.8285911515927,93.75125723669058,430.3113709588675,254.7479440573159,206.43975429627073,382.16162492810236,262.582004852046,310.86730659958755,137.56211990758084,8.878753389880202,9.448683794382637,178.57756323582294,478.05724886876766,231.02061550736096,485.321083971098,15.1751754210144,52.73161628306341,356.33268636856087,135.86468360739613,223.35701049591827,131.31211708358182,285.2968129010001,238.4543512524716,247.75881378626318
92.45423682804758,122.62600929441338,171.7407717571716,288.2417369781759,310.0674143510009,368.29696913439096,500.5113860272431,286.78099396411255,100.08056721922736,195.80662729563605,236.37132214751804,388.21633163004714,156.50811362492345,189.651323133167,0.0,69.40001590353894,212.52948582561385,249.50077856541103,204.49164593358608,194.63477308203684,229.83117836462787,268.0084759717187,162.8033941531721,205.09550366308432,233.78576528092944,208.10672771975746,102.86431058454737,239.44113607953506,327.31777487045565,161.01834785769407,346.7527384960543,430.72302267959844,198.54144575200337,393.38745066350526,154.82979893327533,180.81447029297223,195.2751861965581,214.88000473268812,456.13518075382177,347.1381735033463,438.11543277297983,187.15537163570025,242.3440395500741,282.6157040789622,200.55173775836275,218.98388062176227,100.1588211900305,250.7507556355669,343.01299898221885,381.93282013281566
153.47945839971314,128.24264208336726,102.37983695177374,252.85899207163553,307.03184165639726,409.52753235110134,502.4426136132427,308.0831187461412,141.93881365451446,131.90871550740806,305.69740611676957,429.5297951973117,105.90037637544346,125.63449316613784,69.40001590353894,0.0,151.7447837077246,275.93695694341994,143.4412078677,132.93935119322828,161.72334072711516,323.66173577419863,133.87914845346845,142.40552595555232,170.7807149204095,142.98872687106854,163.0822948497204,191.2856705706867,374.1151931407077,196.92135753779067,305.2511600294303,425.1295306717797,224.9402331858257,374.3668072733344,98.58343007580143,116.78550401132574,132.52282142140209,202.1902281017683,476.7096125393091,314.44797018105265,467.381155216565,120.84969971361663,177.49063357157436,317.4573795196192,138.9215271232715,222.77208104970188,87.7458526594382,268.9711473827783,314.34810885264994,343.58681260132477
269.33707604777095,173.01427568202098,93.48463123333993,146.12784422917755,264.03330940796076,450.86147380518565,448.6340406459296,317.5830989484442,293.281271191766,25.317440199496502,441.440579366585,469.4872519406586,63.84887326052778,30.37665086716504,212.52948582561385,151.7447837077246,0.0,302.06940477466736,8.326482404690504,19.035414962449163,59.07823008811711,406.6507770381706,238.32108869989472,13.49607358380905,24.26937557477023,27.267602687193484,275.8177681620037,67.52146724911859,431.49663089798463,260.08691787261426,177.08623154926028,361.1337423179754,262.7700295125802,286.54416965242666,167.59018973532645,37.721971082202536,21.15820362387488,167.80327072803112,465.5643499860221,203.91637643521952,476.56146669365654,43.767401130936996,38.73550020625673,354.36205581498757,162.89546942048412,216.17072606947582,142.71840651638186,279.5852281200865,212.6862938927528,218.53329384457206
184.77105329322563,150.4650339273639,341.0688678904483,238.16647907993345,131.0782599529851,148.87448255617534,273.19420815691694,41.29816254874517,334.34306291724283,307.8080851902007,305.28090233971864,167.42056042238536,249.17572315198024,305.21928738744435,249.50077856541103,275.93695694341994,302.06940477466736,0.0,299.26379604285785,297.3114855369955,356.2160009355079,151.85257115934493,405.60123774280873,306.89803721727054,324.3367163809873,320.87072206836257,177.62358747039102,264.44579081396654,137.43464991519267,90.83756077141848,295.5655803206773,228.1899044952682,51.458507143519626,241.2681744719008,372.23961550390027,300.90017486216544,302.2221271418604,143.47709120385454,206.99047486807697,260.5485231332443,191.4586823451168,315.76177749603465,340.0746183388761,53.31529694208892,404.3495833854255,90.95203369039727,194.0317790334605,32.76420637078138,242.52972177691143,306.3994829027142
262.3427421464016,167.79232007873813,87.00397659911195,150.50123224231027,264.92277356400024,447.91685823598095,451.0111830580918,315.7646010245321,284.9567681758814,18.700597933244943,433.96414272465466,466.6649938379225,57.622407096275104,22.984225481494853,204.49164593358608,143.4412078677,8.326482404690504,299.26379604285785,0.0,10.748744787713454,58.89724853266375,401.51809757713613,230.9344969138253,8.935159392632649,30.707749771676706,24.51444523703427,268.96509350458547,72.07023186083089,427.67906876980334,255.16671692060848,183.5732897736766,363.87011760227347,259.07011751867145,290.53183233179146,160.54142636269765,29.761202137806016,13.547646496005417,166.91572770474954,465.5026372046217,209.11907619141172,475.4007576285821,37.23145827663792,43.75099873187787,351.29279271200045,157.45985666871886,214.34745383985938,136.31351528091466,277.442985929564,217.26042976002338,224.93839433204616
254.30471053160815,162.63819907300717,78.22219393989792,157.69502096078472,267.81494686693,445.6680296489827,455.58364113950597,315.119464814986,274.33748354169467,12.022530708249121,425.0763497384398,464.5732822968309,51.661329986491495,13.920216350678517,194.63477308203684,132.93935119322828,19.035414962449163,297.3114855369955,10.748744787713454,0.0,59.0043890023598,396.23241492685725,220.89808307677717,11.350207996945771,39.397698406792266,23.566819712690236,261.15162365663696,79.83812091112472,424.2421982412148,250.29935783635517,192.9086098680478,368.9187845480229,255.9354982986182,297.09557431566714,150.90889392381314,19.36415208492933,5.536023370286689,167.7780828873912,467.0366918045185,217.10785069274456,475.5122587724595,29.03661586353392,50.56161781100264,348.93341265392553,149.7672290257696,213.84774230642861,129.41021811314167,276.41098907345935,224.55553085528626,234.16428431009552
